"read_supp","control","fusion.gene.id","fusionType","depth","Sequence_Identity","Algorithm"
1,"negative","ENSG00000137154:ENSG00000156508","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000137154:ENSG00000112306","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000137154:ENSG00000231500","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000120159:ENSG00000137731","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000086061:ENSG00000143162","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000122705:ENSG00000087086","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000122705:ENSG00000156508","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000255872:ENSG00000111775","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000255872:ENSG00000131469","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000137038:ENSG00000251426","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000135069:ENSG00000196136","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000135069:ENSG00000130255","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000148053:ENSG00000092621","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000230303:ENSG00000171130","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000131669:ENSG00000137818","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000131669:ENSG00000171557","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000158079:ENSG00000142534","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000224764:ENSG00000166226","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000023318:ENSG00000167526","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000102393:ENSG00000258081","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000166681:ENSG00000122566","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000005022:ENSG00000100889","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000005022:ENSG00000167526","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000005022:ENSG00000108953","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000005022:ENSG00000130811","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000005022:ENSG00000113013","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000005022:ENSG00000213719","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000005022:ENSG00000178719","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000198918:ENSG00000118137","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000198918:ENSG00000111229","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000125675:ENSG00000125835","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000147257:ENSG00000166441","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000147257:ENSG00000185624","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000147257:ENSG00000115268","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000147257:ENSG00000163631","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000147257:ENSG00000106397","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000147257:ENSG00000225606","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000134590:ENSG00000060138","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000169100:ENSG00000167996","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000169100:ENSG00000089157","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000169100:ENSG00000175826","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000169100:ENSG00000115561","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000147400:ENSG00000213741","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000130829:ENSG00000118194","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000087842:ENSG00000108298","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000071553:ENSG00000100354","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000196976:ENSG00000099817","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000169249:ENSG00000163347","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000173674:ENSG00000205476","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000130066:ENSG00000145192","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000231772:ENSG00000177971","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000102265:ENSG00000119782","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000126756:ENSG00000087086","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000017483:ENSG00000108518","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000102312:ENSG00000105193","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000102103:ENSG00000251834","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000072506:ENSG00000118271","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000184083:ENSG00000177954","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000198034:ENSG00000254790","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000198034:ENSG00000163631","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000198034:ENSG00000213719","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000131174:ENSG00000105393","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000292334:ENSG00000111057","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000292334:ENSG00000087460","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000292334:ENSG00000175768","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000225516:ENSG00000167526","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000290330:ENSG00000167526","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000107862:ENSG00000054116","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000225383:ENSG00000092020","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000138326:ENSG00000101255","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000171314:ENSG00000148180","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000120948:ENSG00000081051","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000109971:ENSG00000099937","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000173432:ENSG00000196136","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000143436:ENSG00000213741","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000163344:ENSG00000145192","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000163479:ENSG00000051108","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000158874:ENSG00000167996","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000167996:ENSG00000100567","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000167996:ENSG00000125166","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000167996:ENSG00000136247","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000173511:ENSG00000183011","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000176973:ENSG00000141349","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000280089:ENSG00000183172","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000117592:ENSG00000169714","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000149273:ENSG00000196136","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000177600:ENSG00000135404","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000136003:ENSG00000134153","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000023734:ENSG00000149273","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000023734:ENSG00000081051","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000274659:ENSG00000142676","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000197905:ENSG00000127452","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000111057:ENSG00000148180","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000110958:ENSG00000167996","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000111640:ENSG00000127774","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000142751:ENSG00000149273","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000131910:ENSG00000175899","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000090382:ENSG00000177600","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000183386:ENSG00000108107","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000102572:ENSG00000102103","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000184990:ENSG00000267014","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000258818:ENSG00000145192","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000258457:ENSG00000154518","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000142937:ENSG00000169230","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000142937:ENSG00000221983","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000213741:ENSG00000133112","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000213741:ENSG00000105700","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000213741:ENSG00000087086","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000213741:ENSG00000147123","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000117450:ENSG00000135974","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000176153:ENSG00000071082","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000197249:ENSG00000123843","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000197249:ENSG00000142676","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000197249:ENSG00000187109","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000197249:ENSG00000105438","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000197249:ENSG00000171858","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000197249:ENSG00000058056","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000188488:ENSG00000231500","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000188488:ENSG00000148303","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000196136:ENSG00000185624","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000167004:ENSG00000100412","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000137818:ENSG00000197563","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000137818:ENSG00000182154","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000174109:ENSG00000078487","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000103485:ENSG00000106153","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000103495:ENSG00000105186","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000008517:ENSG00000292348","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000230798:ENSG00000111581","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000167526:ENSG00000087086","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000177370:ENSG00000087086","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000132386:ENSG00000123416","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000125691:ENSG00000158089","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000125691:ENSG00000269893","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000108298:ENSG00000149357","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000173812:ENSG00000100987","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000252039:ENSG00000142230","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000142484:ENSG00000087086","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000108561:ENSG00000196136","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000091583:ENSG00000167526","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000108878:ENSG00000177600","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000183684:ENSG00000181163","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000185269:ENSG00000197249","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000174021:ENSG00000168002","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000074800:ENSG00000137154","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000090339:ENSG00000173786","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000167815:ENSG00000171858","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000179271:ENSG00000167996","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000071626:ENSG00000225960","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000130313:ENSG00000147604","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000130479:ENSG00000177600","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000130513:ENSG00000134824","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000006016:ENSG00000034510","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000099800:ENSG00000145192","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000122406:ENSG00000080824","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000099341:ENSG00000173327","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000105193:ENSG00000149196","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000105193:ENSG00000112038","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000126934:ENSG00000144029","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000130203:ENSG00000143771","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000105281:ENSG00000161960","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000042753:ENSG00000179195","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000105438:ENSG00000138326","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000087086:ENSG00000100804","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000087086:ENSG00000229334","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000087086:ENSG00000163631","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000087086:ENSG00000231500","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000130255:ENSG00000124795","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000230400:ENSG00000108679","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000101439:ENSG00000145592","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000089057:ENSG00000165507","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000071082:ENSG00000146457","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000154723:ENSG00000173457","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000055044:ENSG00000118137","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000228973:ENSG00000169100","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000250479:ENSG00000130725","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000138867:ENSG00000126432","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000184076:ENSG00000167792","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000100097:ENSG00000161921","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000100316:ENSG00000163631","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000115694:ENSG00000221983","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000251322:ENSG00000198918","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000235779:ENSG00000139644","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000163902:ENSG00000089157","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000145192:ENSG00000249915","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000145192:ENSG00000136931","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000145425:ENSG00000132963","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000145425:ENSG00000115268","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000179010:ENSG00000118705","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000163631:ENSG00000166441","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000163631:ENSG00000087086","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000081051:ENSG00000231500","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000081051:ENSG00000126890","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000019582:ENSG00000101439","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000160883:ENSG00000167792","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000204628:ENSG00000006831","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000145592:ENSG00000163631","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000008018:ENSG00000163631","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000213719:ENSG00000149273","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000231500:ENSG00000118137","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000231500:ENSG00000175806","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000124762:ENSG00000127837","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000096080:ENSG00000111057","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000096080:ENSG00000105193","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000156508:ENSG00000162817","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000189043:ENSG00000177600","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000234520:ENSG00000197249","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000172115:ENSG00000178952","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000146678:ENSG00000177600","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000178719:ENSG00000239672","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000179632:ENSG00000196139","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000161016:ENSG00000197249","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000161016:ENSG00000075785","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000104760:ENSG00000105193","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000164808:ENSG00000118181","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000156482:ENSG00000135486","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000156482:ENSG00000124659","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000148180:ENSG00000167526","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000136942:ENSG00000172809","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000188986:ENSG00000142892","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000137154:ENSG00000059122","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000137154:ENSG00000112306","false_fusion","10GB","95%","JAFFAL"
1,"negative","ENSG00000005022:ENSG00000213719","false_fusion","10GB","95%","JAFFAL"
