fusionGene	Gene1_vID	Gene2_vID	Gene3_vID	original.fusion.gene.id	V1	V2	V3	geneName	name	chrom	strand	exonCount	exonBases	exonIndexes	exonStarts	exonEnds	fusionType	fusionOptions	geneName_ID	external_gene_name	fusion.gene.id	Gene1_alternative_ID	Gene2_alternative_ID	Gene3_alternative_ID
ENSG00000280132.1::ENSG00000140682.19	ENSG00000280132.1	ENSG00000140682.19	NA	ENSG00000280132:ENSG00000140682	ENSG00000280132	ENSG00000140682	NA	ENSG00000140682	ENST00000565454.5	chr16	+	7	566	0,1,2,3,4,5,6	31471586,31473442,31473683,31473836,31474153,31474351,31474564	31471623,31473556,31473734,31473977,31474239,31474455,31474590	read_through	symmetrical_exons	ENSG00000140682.19	TGFB1I1	ENSG00000280132:ENSG00000140682	ENSG00000280132	ENSG00000140682	NA
ENSG00000264569.2::ENSG00000169733.12	ENSG00000264569.2	ENSG00000169733.12	NA	ENSG00000264569:ENSG00000169733	ENSG00000264569	ENSG00000169733	NA	ENSG00000264569	ENST00000584705.2	chr17	+	1	308	0	82037902	82038209	read_through	symmetrical_exons	ENSG00000264569.2	DCXR-DT	ENSG00000264569:ENSG00000169733	ENSG00000264569	ENSG00000169733	NA
ENSG00000264569.2::ENSG00000169733.12	ENSG00000264569.2	ENSG00000169733.12	NA	ENSG00000264569:ENSG00000169733	ENSG00000264569	ENSG00000169733	NA	ENSG00000169733	ENST00000582478.5	chr17	-	4	2833	0,1,2,3	82047903,82049678,82050663,82051501	82049116,82050555,82051342,82051561	read_through	symmetrical_exons	ENSG00000169733.12	RFNG	ENSG00000264569:ENSG00000169733	ENSG00000264569	ENSG00000169733	NA
ENSG00000163568.16::ENSG00000233473.2	ENSG00000163568.16	ENSG00000233473.2	NA	ENSG00000163568:ENSG00000233473	ENSG00000163568	ENSG00000233473	NA	ENSG00000163568	ENST00000368129.3	chr1	-	2	463	1,2	159065911,159140432	159066329,159140475	read_through	symmetrical_exons	ENSG00000163568.16	AIM2	ENSG00000163568:ENSG00000233473	ENSG00000163568	ENSG00000233473	NA
ENSG00000163568.16::ENSG00000233473.2	ENSG00000163568.16	ENSG00000233473.2	NA	ENSG00000163568:ENSG00000233473	ENSG00000163568	ENSG00000233473	NA	ENSG00000233473	ENST00000446414.2	chr1	-	1	26	0	159081134	159081159	read_through	symmetrical_exons	ENSG00000233473.2	RAD1P2	ENSG00000163568:ENSG00000233473	ENSG00000163568	ENSG00000233473	NA
ENSG00000143801.18::ENSG00000163050.18	ENSG00000143801.18	ENSG00000163050.18	NA	ENSG00000143801:ENSG00000163050	ENSG00000143801	ENSG00000163050	NA	ENSG00000143801	ENST00000676616.1	chr1	+	4	524	0,1,2,3	226899366,226908523,226909703,226917553	226899555,226908683,226909794,226917633	read_through	symmetrical_exons	ENSG00000143801.18	PSEN2	ENSG00000143801:ENSG00000163050	ENSG00000143801	ENSG00000163050	NA
ENSG00000143801.18::ENSG00000163050.18	ENSG00000143801.18	ENSG00000163050.18	NA	ENSG00000143801:ENSG00000163050	ENSG00000143801	ENSG00000163050	NA	ENSG00000163050	ENST00000366778.5	chr1	+	2	592	13,14	226985255,226986454	226985340,226986959	read_through	symmetrical_exons	ENSG00000163050.18	COQ8A	ENSG00000143801:ENSG00000163050	ENSG00000143801	ENSG00000163050	NA
ENSG00000148362.11::ENSG00000169583.13	ENSG00000148362.11	ENSG00000169583.13	NA	ENSG00000148362:ENSG00000169583	ENSG00000148362	ENSG00000169583	NA	ENSG00000148362	ENST00000483807.5	chr9	+	4	549	0,1,2,3	136992448,136992926,136993344,136993581	136992562,136993243,136993411,136993628	read_through	symmetrical_exons	ENSG00000148362.11	PAXX	ENSG00000148362:ENSG00000169583	ENSG00000148362	ENSG00000169583	NA
ENSG00000148362.11::ENSG00000169583.13	ENSG00000148362.11	ENSG00000169583.13	NA	ENSG00000148362:ENSG00000169583	ENSG00000148362	ENSG00000169583	NA	ENSG00000169583	ENST00000494426.2	chr9	-	3	452	0,1,2	136994609,136994931,136995187	136994839,136995105,136995232	read_through	symmetrical_exons	ENSG00000169583.13	CLIC3	ENSG00000148362:ENSG00000169583	ENSG00000148362	ENSG00000169583	NA
ENSG00000139151.16::ENSG00000255648.1	ENSG00000139151.16	ENSG00000255648.1	NA	ENSG00000139151:ENSG00000255648	ENSG00000139151	ENSG00000255648	NA	ENSG00000139151	ENST00000545129.5	chr12	-	4	479	1,2,3,4	18713738,18736222,18737362,18737933	18713825,18736344,18737509,18738052	read_through	symmetrical_exons	ENSG00000139151.16	PLCZ1	ENSG00000139151:ENSG00000255648	ENSG00000139151	ENSG00000255648	NA
ENSG00000139151.16::ENSG00000255648.1	ENSG00000139151.16	ENSG00000255648.1	NA	ENSG00000139151:ENSG00000255648	ENSG00000139151	ENSG00000255648	NA	ENSG00000255648	ENST00000536931.1	chr12	+	3	284	0,1,2	18714796,18715687,18737515	18714887,18715799,18737593	read_through	symmetrical_exons	ENSG00000255648.1	NA	ENSG00000139151:ENSG00000255648	ENSG00000139151	ENSG00000255648	NA
ENSG00000246430.9::ENSG00000253139.1	ENSG00000246430.9	ENSG00000253139.1	NA	ENSG00000246430:ENSG00000253139	ENSG00000246430	ENSG00000253139	NA	ENSG00000246430	ENST00000499425.1	chr8	-	3	2165	0,1,2	56518322,56520122,56559454	56520020,56520567,56559473	read_through	symmetrical_exons	ENSG00000246430.9	LINC00968	ENSG00000246430:ENSG00000253139	ENSG00000246430	ENSG00000253139	NA
ENSG00000246430.9::ENSG00000253139.1	ENSG00000246430.9	ENSG00000253139.1	NA	ENSG00000246430:ENSG00000253139	ENSG00000246430	ENSG00000253139	NA	ENSG00000253139	ENST00000523724.1	chr8	-	2	451	0,1	56536759,56540390	56537203,56540395	read_through	symmetrical_exons	ENSG00000253139.1	NA	ENSG00000246430:ENSG00000253139	ENSG00000246430	ENSG00000253139	NA
ENSG00000095303.17::ENSG00000233616.2	ENSG00000095303.17	ENSG00000233616.2	NA	ENSG00000095303:ENSG00000233616	ENSG00000095303	ENSG00000233616	NA	ENSG00000095303	ENST00000373698.7	chr9	+	3	339	0,1,2	122375323,122377900,122378434	122375444,122378015,122378534	read_through	symmetrical_exons	ENSG00000095303.17	PTGS1	ENSG00000095303:ENSG00000233616	ENSG00000095303	ENSG00000233616	NA
ENSG00000095303.17::ENSG00000233616.2	ENSG00000095303.17	ENSG00000233616.2	NA	ENSG00000095303:ENSG00000233616	ENSG00000095303	ENSG00000233616	NA	ENSG00000233616	ENST00000439471.2	chr9	-	2	269	0,1	122400971,122402871	122401233,122402876	read_through	symmetrical_exons	ENSG00000233616.2	NA	ENSG00000095303:ENSG00000233616	ENSG00000095303	ENSG00000233616	NA
ENSG00000186153.18::ENSG00000276007.1	ENSG00000186153.18	ENSG00000276007.1	NA	ENSG00000186153:ENSG00000276007	ENSG00000186153	ENSG00000276007	NA	ENSG00000186153	ENST00000569332.5	chr16	+	4	543	0,1,2,3	78099627,78109779,78114977,78164184	78099885,78109835,78115154,78164232	read_through	symmetrical_exons	ENSG00000186153.18	WWOX	ENSG00000186153:ENSG00000276007	ENSG00000186153	ENSG00000276007	NA
ENSG00000186153.18::ENSG00000276007.1	ENSG00000186153.18	ENSG00000276007.1	NA	ENSG00000186153:ENSG00000276007	ENSG00000186153	ENSG00000276007	NA	ENSG00000276007	ENST00000612986.1	chr16	+	1	468	0	78123244	78123711	read_through	symmetrical_exons	ENSG00000276007.1	NA	ENSG00000186153:ENSG00000276007	ENSG00000186153	ENSG00000276007	NA
ENSG00000108604.18::ENSG00000240280.7	ENSG00000108604.18	ENSG00000240280.7	NA	ENSG00000108604:ENSG00000240280	ENSG00000108604	ENSG00000240280	NA	ENSG00000108604	ENST00000698021.1	chr17	-	4	393	8,9,10,11	63835413,63836888,63837196,63837442	63835567,63837044,63837237,63837480	read_through	symmetrical_exons	ENSG00000108604.18	SMARCD2	ENSG00000108604:ENSG00000240280	ENSG00000108604	ENSG00000240280	NA
ENSG00000108604.18::ENSG00000240280.7	ENSG00000108604.18	ENSG00000240280.7	NA	ENSG00000108604:ENSG00000240280	ENSG00000108604	ENSG00000240280	NA	ENSG00000240280	ENST00000463377.6	chr17	+	2	188	1,2	63854797,63862290	63854871,63862402	read_through	symmetrical_exons	ENSG00000240280.7	TCAM1P	ENSG00000108604:ENSG00000240280	ENSG00000108604	ENSG00000240280	NA
ENSG00000263080.1::ENSG00000175643.10	ENSG00000263080.1	ENSG00000175643.10	NA	ENSG00000263080:ENSG00000175643	ENSG00000263080	ENSG00000175643	NA	ENSG00000263080	ENST00000572706.1	chr16	-	2	428	0,1	11344352,11345114	11344770,11345122	read_through	symmetrical_exons	ENSG00000263080.1	NA	ENSG00000263080:ENSG00000175643	ENSG00000263080	ENSG00000175643	NA
ENSG00000263080.1::ENSG00000175643.10	ENSG00000263080.1	ENSG00000175643.10	NA	ENSG00000263080:ENSG00000175643	ENSG00000263080	ENSG00000175643	NA	ENSG00000175643	ENST00000576027.1	chr16	+	2	783	0,1	11345451,11350643	11345543,11351332	read_through	symmetrical_exons	ENSG00000175643.10	RMI2	ENSG00000263080:ENSG00000175643	ENSG00000263080	ENSG00000175643	NA
ENSG00000111961.19::ENSG00000217824.1	ENSG00000111961.19	ENSG00000217824.1	NA	ENSG00000111961:ENSG00000217824	ENSG00000111961	ENSG00000217824	NA	ENSG00000111961	ENST00000637498.1	chr6	+	2	272	0,1	148513438,148514325	148513673,148514360	read_through	symmetrical_exons	ENSG00000111961.19	SASH1	ENSG00000111961:ENSG00000217824	ENSG00000111961	ENSG00000217824	NA
ENSG00000111961.19::ENSG00000217824.1	ENSG00000111961.19	ENSG00000217824.1	NA	ENSG00000111961:ENSG00000217824	ENSG00000111961	ENSG00000217824	NA	ENSG00000217824	ENST00000407465.1	chr6	-	1	9	0	148567379	148567387	read_through	symmetrical_exons	ENSG00000217824.1	SNRPEP6	ENSG00000111961:ENSG00000217824	ENSG00000111961	ENSG00000217824	NA
ENSG00000134802.18::ENSG00000252070.1	ENSG00000134802.18	ENSG00000252070.1	NA	ENSG00000134802:ENSG00000252070	ENSG00000134802	ENSG00000252070	NA	ENSG00000134802	ENST00000533245.5	chr11	-	1	23	3	57427063	57427085	read_through	symmetrical_exons	ENSG00000134802.18	SLC43A3	ENSG00000134802:ENSG00000252070	ENSG00000134802	ENSG00000252070	NA
ENSG00000134802.18::ENSG00000252070.1	ENSG00000134802.18	ENSG00000252070.1	NA	ENSG00000134802:ENSG00000252070	ENSG00000134802	ENSG00000252070	NA	ENSG00000252070	ENST00000516261.1	chr11	+	1	56	0	57450184	57450239	read_through	symmetrical_exons	ENSG00000252070.1	RNA5SP341	ENSG00000134802:ENSG00000252070	ENSG00000134802	ENSG00000252070	NA
ENSG00000107872.14::ENSG00000107874.11	ENSG00000107872.14	ENSG00000107874.11	NA	ENSG00000107872:ENSG00000107874	ENSG00000107872	ENSG00000107874	NA	ENSG00000107872	ENST00000457067.1	chr10	+	2	543	0,1	102419815,102421053	102420299,102421110	read_through	symmetrical_exons	ENSG00000107872.14	FBXL15	ENSG00000107872:ENSG00000107874	ENSG00000107872	ENSG00000107874	NA
ENSG00000107872.14::ENSG00000107874.11	ENSG00000107872.14	ENSG00000107874.11	NA	ENSG00000107872:ENSG00000107874	ENSG00000107872	ENSG00000107874	NA	ENSG00000107874	ENST00000465409.1	chr10	-	3	566	0,1,2	102423246,102423658,102423799	102423572,102423717,102423977	read_through	symmetrical_exons	ENSG00000107874.11	CUEDC2	ENSG00000107872:ENSG00000107874	ENSG00000107872	ENSG00000107874	NA
ENSG00000149657.20::ENSG00000101182.15	ENSG00000149657.20	ENSG00000101182.15	NA	ENSG00000149657:ENSG00000101182	ENSG00000149657	ENSG00000101182	NA	ENSG00000149657	ENST00000400318.6	chr20	+	5	886	0,1,2,3,4	62122483,62124618,62126227,62129786,62130220	62122793,62124780,62126439,62129952,62130251	read_through	symmetrical_exons	ENSG00000149657.20	LSM14B	ENSG00000149657:ENSG00000101182	ENSG00000149657	ENSG00000101182	NA
ENSG00000149657.20::ENSG00000101182.15	ENSG00000149657.20	ENSG00000101182.15	NA	ENSG00000149657:ENSG00000101182	ENSG00000149657	ENSG00000101182	NA	ENSG00000101182	ENST00000370873.9	chr20	-	2	233	0,1	62136734,62137365	62136949,62137381	read_through	symmetrical_exons	ENSG00000101182.15	PSMA7	ENSG00000149657:ENSG00000101182	ENSG00000149657	ENSG00000101182	NA
ENSG00000134460.19::ENSG00000251922.1	ENSG00000134460.19	ENSG00000251922.1	NA	ENSG00000134460:ENSG00000251922	ENSG00000134460	ENSG00000251922	NA	ENSG00000134460	ENST00000697424.1	chr10	-	7	810	0,1,2,3,4,5,6	6012846,6018054,6019429,6021479,6024245,6025835,6062089	6012896,6018119,6019499,6021693,6024354,6026025,6062194	read_through	symmetrical_exons	ENSG00000134460.19	IL2RA	ENSG00000134460:ENSG00000251922	ENSG00000134460	ENSG00000251922	NA
ENSG00000134460.19::ENSG00000251922.1	ENSG00000134460.19	ENSG00000251922.1	NA	ENSG00000134460:ENSG00000251922	ENSG00000134460	ENSG00000251922	NA	ENSG00000251922	ENST00000516113.1	chr10	-	1	140	0	6017055	6017194	read_through	symmetrical_exons	ENSG00000251922.1	NA	ENSG00000134460:ENSG00000251922	ENSG00000134460	ENSG00000251922	NA
ENSG00000205084.12::ENSG00000259992.1	ENSG00000205084.12	ENSG00000259992.1	NA	ENSG00000205084:ENSG00000259992	ENSG00000205084	ENSG00000259992	NA	ENSG00000205084	ENST00000689040.1	chr16	-	7	3046	0,1,2,3,4,5,6	75538341,75541351,75542603,75545353,75545827,75555805,75556072	75540183,75541455,75542979,75545495,75546077,75555973,75556229	read_through	symmetrical_exons	ENSG00000205084.12	TMEM231	ENSG00000205084:ENSG00000259992	ENSG00000205084	ENSG00000259992	NA
ENSG00000205084.12::ENSG00000259992.1	ENSG00000205084.12	ENSG00000259992.1	NA	ENSG00000205084:ENSG00000259992	ENSG00000205084	ENSG00000259992	NA	ENSG00000259992	ENST00000564489.1	chr16	-	4	384	0,1,2,3	75541400,75542603,75545353,75545827	75541455,75542683,75545495,75545930	read_through	symmetrical_exons	ENSG00000259992.1	NA	ENSG00000205084:ENSG00000259992	ENSG00000205084	ENSG00000259992	NA
ENSG00000291137.1::ENSG00000238194.2::ENSG00000167554.15	ENSG00000291137.1	ENSG00000238194.2	ENSG00000167554.15	ENSG00000291137:ENSG00000238194	ENSG00000291137	ENSG00000238194	ENSG00000167554	ENSG00000291137	ENST00000691165.1	chr1	-	6	563	6,7,8,9,10,11	155216858,155217241,155217965,155218457,155218849,155227383	155217029,155217373,155218049,155218479,155218942,155227438	tri_fusion	symmetrical_exons	ENSG00000291137.1	GBAP1	ENSG00000160766:ENSG00000238194:ENSG00000167554	ENSG00000160766	ENSG00000238194	ENSG00000167554
ENSG00000291137.1::ENSG00000238194.2::ENSG00000167554.15	ENSG00000291137.1	ENSG00000238194.2	ENSG00000167554.15	ENSG00000291137:ENSG00000238194	ENSG00000291137	ENSG00000238194	ENSG00000167554	ENSG00000291137	ENST00000691165.1	chr1	-	6	563	6,7,8,9,10,11	155216858,155217241,155217965,155218457,155218849,155227383	155217029,155217373,155218049,155218479,155218942,155227438	tri_fusion	symmetrical_exons	ENSG00000291137.1	GBAP1	ENSG00000291137:ENSG00000238194:ENSG00000167554	ENSG00000291137	ENSG00000238194	ENSG00000167554
ENSG00000291137.1::ENSG00000238194.2::ENSG00000167554.15	ENSG00000291137.1	ENSG00000238194.2	ENSG00000167554.15	ENSG00000291137:ENSG00000238194	ENSG00000291137	ENSG00000238194	ENSG00000167554	ENSG00000238194	ENST00000663583.1	chr20	-	2	2067	0,1	59624910,59628095	59626949,59628121	tri_fusion	symmetrical_exons	ENSG00000238194.2	PHACTR3-AS1	ENSG00000160766:ENSG00000238194:ENSG00000167554	ENSG00000160766	ENSG00000238194	ENSG00000167554
ENSG00000291137.1::ENSG00000238194.2::ENSG00000167554.15	ENSG00000291137.1	ENSG00000238194.2	ENSG00000167554.15	ENSG00000291137:ENSG00000238194	ENSG00000291137	ENSG00000238194	ENSG00000167554	ENSG00000238194	ENST00000663583.1	chr20	-	2	2067	0,1	59624910,59628095	59626949,59628121	tri_fusion	symmetrical_exons	ENSG00000238194.2	PHACTR3-AS1	ENSG00000291137:ENSG00000238194:ENSG00000167554	ENSG00000291137	ENSG00000238194	ENSG00000167554
ENSG00000291137.1::ENSG00000238194.2::ENSG00000167554.15	ENSG00000291137.1	ENSG00000238194.2	ENSG00000167554.15	ENSG00000291137:ENSG00000238194	ENSG00000291137	ENSG00000238194	ENSG00000167554	ENSG00000167554	ENST00000613461.3	chr19	+	3	992	0,1,2	52349146,52353683,52365699	52349235,52353808,52366474	tri_fusion	symmetrical_exons	ENSG00000167554.15	ZNF610	ENSG00000160766:ENSG00000238194:ENSG00000167554	ENSG00000160766	ENSG00000238194	ENSG00000167554
ENSG00000291137.1::ENSG00000238194.2::ENSG00000167554.15	ENSG00000291137.1	ENSG00000238194.2	ENSG00000167554.15	ENSG00000291137:ENSG00000238194	ENSG00000291137	ENSG00000238194	ENSG00000167554	ENSG00000167554	ENST00000613461.3	chr19	+	3	992	0,1,2	52349146,52353683,52365699	52349235,52353808,52366474	tri_fusion	symmetrical_exons	ENSG00000167554.15	ZNF610	ENSG00000291137:ENSG00000238194:ENSG00000167554	ENSG00000291137	ENSG00000238194	ENSG00000167554
ENSG00000134326.12::ENSG00000170262.13::ENSG00000062485.19	ENSG00000134326.12	ENSG00000170262.13	ENSG00000062485.19	ENSG00000134326:ENSG00000170262	ENSG00000134326	ENSG00000170262	ENSG00000062485	ENSG00000134326	ENST00000256722.10	chr2	-	3	993	2,3,4	6861185,6863465,6865023	6861385,6863578,6865700	tri_fusion	symmetrical_exons	ENSG00000134326.12	CMPK2	ENSG00000134326:ENSG00000170262:ENSG00000062485	ENSG00000134326	ENSG00000170262	ENSG00000062485
ENSG00000134326.12::ENSG00000170262.13::ENSG00000062485.19	ENSG00000134326.12	ENSG00000170262.13	ENSG00000062485.19	ENSG00000134326:ENSG00000170262	ENSG00000134326	ENSG00000170262	ENSG00000062485	ENSG00000170262	ENST00000497833.1	chr21	+	1	30	3	32311685	32311714	tri_fusion	symmetrical_exons	ENSG00000170262.13	MRAP	ENSG00000134326:ENSG00000170262:ENSG00000062485	ENSG00000134326	ENSG00000170262	ENSG00000062485
ENSG00000134326.12::ENSG00000170262.13::ENSG00000062485.19	ENSG00000134326.12	ENSG00000170262.13	ENSG00000062485.19	ENSG00000134326:ENSG00000170262	ENSG00000134326	ENSG00000170262	ENSG00000062485	ENSG00000062485	ENST00000551155.1	chr12	-	2	523	0,1	56286192,56291632	56286620,56291725	tri_fusion	symmetrical_exons	ENSG00000062485.19	CS	ENSG00000134326:ENSG00000170262:ENSG00000062485	ENSG00000134326	ENSG00000170262	ENSG00000062485
ENSG00000105372.8::ENSG00000214078.13::ENSG00000283103.5	ENSG00000105372.8	ENSG00000214078.13	ENSG00000283103.5	ENSG00000105372:ENSG00000214078	ENSG00000105372	ENSG00000214078	ENSG00000283103	ENSG00000105372	ENST00000598261.2	chr19	+	3	119	0,1,2	41860279,41860776,41861113	41860289,41860845,41861150	tri_fusion	symmetrical_exons	ENSG00000105372.8	RPS19	ENSG00000105372:ENSG00000214078:ENSG00000283103	ENSG00000105372	ENSG00000214078	ENSG00000283103
ENSG00000105372.8::ENSG00000214078.13::ENSG00000283103.5	ENSG00000105372.8	ENSG00000214078.13	ENSG00000283103.5	ENSG00000105372:ENSG00000214078	ENSG00000105372	ENSG00000214078	ENSG00000283103	ENSG00000214078	ENST00000412056.5	chr20	-	9	793	0,1,2,3,4,5,6,7,8	35630909,35631115,35631269,35631493,35631689,35631946,35632312,35632518,35632796	35631034,35631173,35631354,35631578,35631777,35632025,35632385,35632696,35632809	tri_fusion	symmetrical_exons	ENSG00000214078.13	CPNE1	ENSG00000105372:ENSG00000214078:ENSG00000283103	ENSG00000105372	ENSG00000214078	ENSG00000283103
ENSG00000105372.8::ENSG00000214078.13::ENSG00000283103.5	ENSG00000105372.8	ENSG00000214078.13	ENSG00000283103.5	ENSG00000105372:ENSG00000214078	ENSG00000105372	ENSG00000214078	ENSG00000283103	ENSG00000283103	ENST00000659246.1	chr19	-	2	1977	0,1	58310353,58312971	58312288,58313011	tri_fusion	symmetrical_exons	ENSG00000283103.5	NA	ENSG00000105372:ENSG00000214078:ENSG00000283103	ENSG00000105372	ENSG00000214078	ENSG00000283103
ENSG00000291176.1::ENSG00000126107.15::ENSG00000118600.13	ENSG00000291176.1	ENSG00000126107.15	ENSG00000118600.13	ENSG00000291176:ENSG00000126107	ENSG00000291176	ENSG00000126107	ENSG00000118600	ENSG00000291176	ENST00000686616.2	chr2	+	2	215	0,1	96010572,96021126	96010732,96021179	tri_fusion	symmetrical_exons	ENSG00000291176.1	NA	ENSG00000291176:ENSG00000126107:ENSG00000118600	ENSG00000291176	ENSG00000126107	ENSG00000118600
ENSG00000291176.1::ENSG00000126107.15::ENSG00000118600.13	ENSG00000291176.1	ENSG00000126107.15	ENSG00000118600.13	ENSG00000291176:ENSG00000126107	ENSG00000291176	ENSG00000126107	ENSG00000118600	ENSG00000126107	ENST00000484564.1	chr1	-	1	28	0	45006074	45006101	tri_fusion	symmetrical_exons	ENSG00000126107.15	HECTD3	ENSG00000291176:ENSG00000126107:ENSG00000118600	ENSG00000291176	ENSG00000126107	ENSG00000118600
ENSG00000291176.1::ENSG00000126107.15::ENSG00000118600.13	ENSG00000291176.1	ENSG00000126107.15	ENSG00000118600.13	ENSG00000291176:ENSG00000126107	ENSG00000291176	ENSG00000126107	ENSG00000118600	ENSG00000118600	ENST00000535963.1	chr12	+	1	90	1	63790320	63790409	tri_fusion	symmetrical_exons	ENSG00000118600.13	RXYLT1	ENSG00000291176:ENSG00000126107:ENSG00000118600	ENSG00000291176	ENSG00000126107	ENSG00000118600
ENSG00000183696.14::ENSG00000244485.1::ENSG00000173113.7	ENSG00000183696.14	ENSG00000244485.1	ENSG00000173113.7	ENSG00000183696:ENSG00000244485	ENSG00000183696	ENSG00000244485	ENSG00000173113	ENSG00000183696	ENST00000417464.6	chr7	+	3	184	0,1,2	48089377,48090251,48094764	48089418,48090364,48094791	tri_fusion	symmetrical_exons	ENSG00000183696.14	UPP1	ENSG00000183696:ENSG00000244485:ENSG00000173113	ENSG00000183696	ENSG00000244485	ENSG00000173113
ENSG00000183696.14::ENSG00000244485.1::ENSG00000173113.7	ENSG00000183696.14	ENSG00000244485.1	ENSG00000173113.7	ENSG00000183696:ENSG00000244485	ENSG00000183696	ENSG00000244485	ENSG00000173113	ENSG00000244485	ENST00000478088.1	chr16	-	1	133	0	76235056	76235188	tri_fusion	symmetrical_exons	ENSG00000244485.1	RPL18P13	ENSG00000183696:ENSG00000244485:ENSG00000173113	ENSG00000183696	ENSG00000244485	ENSG00000173113
ENSG00000183696.14::ENSG00000244485.1::ENSG00000173113.7	ENSG00000183696.14	ENSG00000244485.1	ENSG00000173113.7	ENSG00000183696:ENSG00000244485	ENSG00000183696	ENSG00000244485	ENSG00000173113	ENSG00000173113	ENST00000537918.1	chr11	-	2	458	0,1	64316695,64317059	64316968,64317242	tri_fusion	symmetrical_exons	ENSG00000173113.7	TRMT112	ENSG00000183696:ENSG00000244485:ENSG00000173113	ENSG00000183696	ENSG00000244485	ENSG00000173113
ENSG00000145907.16::ENSG00000082805.21::ENSG00000166747.13	ENSG00000145907.16	ENSG00000082805.21	ENSG00000166747.13	ENSG00000145907:ENSG00000082805	ENSG00000145907	ENSG00000082805	ENSG00000166747	ENSG00000145907	ENST00000678070.1	chr5	+	12	1280	0,1,2,3,4,5,6,7,8,9,10,11	151771895,151786604,151790324,151790890,151794160,151795480,151797228,151799213,151799890,151800219,151800761,151803886	151771912,151786715,151790404,151791062,151794249,151795575,151797428,151799313,151800000,151800346,151800869,151803945	tri_fusion	symmetrical_exons	ENSG00000145907.16	G3BP1	ENSG00000145907:ENSG00000082805:ENSG00000166747	ENSG00000145907	ENSG00000082805	ENSG00000166747
