fusion.gene.id	Sequence_Identity	depth	control	Algorithm	fusionType	Total_Read_Supp	overlap	recall_category
ENSG00000167526:ENSG00000210082	95%	100GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000167526:ENSG00000211459	85%	100GB	negative	FusionSeeker	false_fusion:mitochondrial_genomic	8	1	False_Call
ENSG00000167526:ENSG00000211459	90%	100GB	negative	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000167526:ENSG00000211459	90%	100GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000167526:ENSG00000211459	95%	100GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	3	1	False_Call
ENSG00000167526:ENSG00000211459	95%	10GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000167526:ENSG00000215030	85%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000167526:ENSG00000231500	95%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000167554:ENSG00000087495	85%	100GB	positive	FusionSeeker	false_fusion	22	1	False_Call
ENSG00000167554:ENSG00000087495	90%	100GB	positive	FusionSeeker	false_fusion	21	1	False_Call
ENSG00000167554:ENSG00000087495	95%	100GB	positive	FusionSeeker	false_fusion	35	1	False_Call
ENSG00000167554:ENSG00000087495	95%	10GB	positive	FusionSeeker	false_fusion	3	1	False_Call
ENSG00000167554:ENSG00000238194	85%	100GB	positive	Genion	reverse_order:truncated_tri_fusion	16	1	Partial_Recall
ENSG00000167554:ENSG00000238194	90%	100GB	positive	Genion	reverse_order:truncated_tri_fusion	19	1	Partial_Recall
ENSG00000167554:ENSG00000238194	95%	100GB	positive	Genion	reverse_order:truncated_tri_fusion	28	1	Partial_Recall
ENSG00000167578:ENSG00000261857	85%	100GB	negative	Genion	false_fusion	2	1	False_Call
ENSG00000167578:ENSG00000261857	90%	100GB	positive	Genion	false_fusion	2	1	False_Call
ENSG00000167588:ENSG00000110887	85%	100GB	positive	CTAT-LR-Fusion	intra_chromosome	18	3	True_Recall
ENSG00000167588:ENSG00000110887	85%	100GB	positive	FusionSeeker	intra_chromosome	29	3	True_Recall
ENSG00000167588:ENSG00000110887	85%	100GB	positive	JAFFAL	intra_chromosome	6	3	True_Recall
ENSG00000167588:ENSG00000110887	85%	10GB	positive	CTAT-LR-Fusion	intra_chromosome	2	3	True_Recall
ENSG00000167588:ENSG00000110887	85%	10GB	positive	FusionSeeker	intra_chromosome	2	3	True_Recall
ENSG00000167588:ENSG00000110887	85%	10GB	positive	GFSeeker	intra_chromosome	2	3	True_Recall
ENSG00000167588:ENSG00000110887	90%	100GB	positive	CTAT-LR-Fusion	intra_chromosome	25	3	True_Recall
ENSG00000167588:ENSG00000110887	90%	100GB	positive	FusionSeeker	intra_chromosome	30	3	True_Recall
ENSG00000167588:ENSG00000110887	90%	100GB	positive	JAFFAL	intra_chromosome	2	3	True_Recall
ENSG00000167588:ENSG00000110887	90%	10GB	positive	CTAT-LR-Fusion	intra_chromosome	4	2	True_Recall
ENSG00000167588:ENSG00000110887	90%	10GB	positive	FusionSeeker	intra_chromosome	4	2	True_Recall
ENSG00000167588:ENSG00000110887	95%	100GB	positive	CTAT-LR-Fusion	intra_chromosome	48	3	True_Recall
ENSG00000167588:ENSG00000110887	95%	100GB	positive	FusionSeeker	intra_chromosome	48	3	True_Recall
ENSG00000167588:ENSG00000110887	95%	100GB	positive	JAFFAL	intra_chromosome	4	3	True_Recall
ENSG00000167588:ENSG00000110887	95%	10GB	positive	CTAT-LR-Fusion	intra_chromosome	4	2	True_Recall
ENSG00000167588:ENSG00000110887	95%	10GB	positive	FusionSeeker	intra_chromosome	4	2	True_Recall
ENSG00000167642:ENSG00000167644	90%	100GB	negative	Genion	false_fusion	7	1	False_Call
ENSG00000167642:ENSG00000167644	90%	100GB	positive	Genion	false_fusion	3	1	False_Call
ENSG00000167642:ENSG00000167644	95%	100GB	positive	Genion	false_fusion	3	1	False_Call
ENSG00000167658:ENSG00000096088	85%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000167658:ENSG00000156508	95%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000167658:ENSG00000163631	85%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000167658:ENSG00000163631	95%	10GB	positive	GFSeeker	false_fusion	2	1	False_Call
ENSG00000167658:ENSG00000169714	95%	100GB	positive	FusionSeeker	false_fusion	2	2	False_Call
ENSG00000167658:ENSG00000169714	95%	100GB	positive	LongGF	false_fusion	2	2	False_Call
ENSG00000167658:ENSG00000198712	85%	100GB	negative	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000167658:ENSG00000198712	85%	100GB	negative	LongGF	false_fusion	2	1	False_Call
ENSG00000167658:ENSG00000210082	90%	100GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	3	1	False_Call
ENSG00000167658:ENSG00000210082	95%	100GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000167658:ENSG00000211459	90%	100GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000167775:ENSG00000251357	85%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000167775:ENSG00000267855	90%	100GB	positive	Genion	false_fusion	2	1	False_Call
ENSG00000167863:ENSG00000188612	85%	100GB	negative	Genion	false_fusion	10	1	False_Call
ENSG00000167863:ENSG00000188612	85%	10GB	positive	Genion	false_fusion	2	1	False_Call
ENSG00000167863:ENSG00000188612	90%	100GB	positive	Genion	false_fusion	2	1	False_Call
ENSG00000167863:ENSG00000188612	95%	100GB	negative	Genion	false_fusion	4	1	False_Call
ENSG00000167881:ENSG00000196839	85%	100GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	7	1	Partial_Recall
ENSG00000167881:ENSG00000196839	90%	100GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	16	1	Partial_Recall
ENSG00000167881:ENSG00000196839	95%	100GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	21	1	Partial_Recall
ENSG00000167881:ENSG00000196839	95%	10GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	3	1	Partial_Recall
ENSG00000167900:ENSG00000229195	85%	100GB	positive	FusionSeeker	false_fusion	8	1	False_Call
ENSG00000167900:ENSG00000229195	85%	10GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000167900:ENSG00000229195	90%	100GB	positive	FusionSeeker	false_fusion	57	1	False_Call
ENSG00000167900:ENSG00000229195	90%	10GB	positive	FusionSeeker	false_fusion	9	1	False_Call
ENSG00000167900:ENSG00000229195	95%	100GB	positive	FusionSeeker	false_fusion	53	1	False_Call
ENSG00000167995:ENSG00000087086	85%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000167996:ENSG00000087086	85%	100GB	positive	FusionSeeker	false_fusion	6	2	False_Call
ENSG00000167996:ENSG00000087086	85%	100GB	positive	JAFFAL	false_fusion	3	2	False_Call
ENSG00000167996:ENSG00000087086	95%	100GB	positive	FusionSeeker	false_fusion	2	2	False_Call
ENSG00000167996:ENSG00000087086	95%	100GB	positive	JAFFAL	false_fusion	3	2	False_Call
ENSG00000167996:ENSG00000089157	90%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000167996:ENSG00000089220	85%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000167996:ENSG00000091513	90%	100GB	negative	FusionSeeker	false_fusion	2	2	False_Call
ENSG00000167996:ENSG00000091513	90%	100GB	negative	JAFFAL	false_fusion	2	2	False_Call
ENSG00000167996:ENSG00000091513	90%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000167996:ENSG00000091513	95%	100GB	negative	FusionSeeker	false_fusion	2	2	False_Call
ENSG00000167996:ENSG00000091513	95%	100GB	negative	JAFFAL	false_fusion	2	2	False_Call
ENSG00000167996:ENSG00000103363	85%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000167996:ENSG00000133112	85%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000167996:ENSG00000142534	90%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000167996:ENSG00000145192	95%	100GB	positive	JAFFAL	false_fusion	2	1	False_Call
ENSG00000167996:ENSG00000147257	90%	100GB	negative	FusionSeeker	false_fusion	2	2	False_Call
ENSG00000167996:ENSG00000147257	90%	100GB	negative	JAFFAL	false_fusion	2	2	False_Call
ENSG00000167996:ENSG00000148248	90%	10GB	positive	GFSeeker	false_fusion	2	1	False_Call
ENSG00000167996:ENSG00000156508	85%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000167996:ENSG00000156508	90%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000167996:ENSG00000156508	95%	100GB	negative	JAFFAL	false_fusion	2	1	False_Call
ENSG00000167996:ENSG00000167526	95%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000167996:ENSG00000171863	95%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000167996:ENSG00000172757	90%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000167996:ENSG00000197099	95%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000167996:ENSG00000197249	85%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000167996:ENSG00000197249	90%	10GB	positive	GFSeeker	false_fusion	2	1	False_Call
ENSG00000167996:ENSG00000198712	90%	100GB	negative	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000167996:ENSG00000198840	85%	100GB	negative	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000167996:ENSG00000198886	95%	100GB	negative	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000167996:ENSG00000198899	90%	100GB	negative	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000167996:ENSG00000198899	95%	100GB	negative	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000167996:ENSG00000198938	90%	100GB	negative	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000167996:ENSG00000210082	95%	100GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000167996:ENSG00000211459	85%	100GB	negative	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000167996:ENSG00000211459	85%	100GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000167996:ENSG00000211459	90%	100GB	negative	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000167996:ENSG00000211459	90%	100GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	3	1	False_Call
ENSG00000167996:ENSG00000254772	85%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000168028:ENSG00000223668	90%	100GB	negative	Genion	false_fusion	3	1	False_Call
ENSG00000168028:ENSG00000223668	95%	100GB	positive	Genion	false_fusion	2	1	False_Call
ENSG00000168036:ENSG00000168038	85%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000168280:ENSG00000144320	85%	100GB	positive	FusionSeeker	reverse_order: hybrid	21	1	Partial_Recall
ENSG00000168280:ENSG00000144320	85%	10GB	positive	GFSeeker	reverse_order: hybrid	2	1	Partial_Recall
ENSG00000168280:ENSG00000144320	90%	100GB	positive	FusionSeeker	reverse_order: hybrid	48	1	Partial_Recall
ENSG00000168280:ENSG00000144320	90%	10GB	positive	FusionSeeker	reverse_order: hybrid	4	1	Partial_Recall
ENSG00000168280:ENSG00000144320	95%	100GB	positive	FusionSeeker	reverse_order: hybrid	42	1	Partial_Recall
ENSG00000168280:ENSG00000144320	95%	10GB	positive	FusionSeeker	reverse_order: hybrid	6	2	Partial_Recall
ENSG00000168280:ENSG00000144320	95%	10GB	positive	GFSeeker	reverse_order: hybrid	4	2	Partial_Recall
ENSG00000168288:ENSG00000231969	85%	100GB	negative	FusionSeeker	false_fusion	65	1	False_Call
ENSG00000168288:ENSG00000231969	85%	100GB	positive	FusionSeeker	false_fusion	79	1	False_Call
ENSG00000168288:ENSG00000231969	85%	10GB	negative	FusionSeeker	false_fusion	4	1	False_Call
ENSG00000168288:ENSG00000231969	85%	10GB	positive	FusionSeeker	false_fusion	11	1	False_Call
ENSG00000168288:ENSG00000231969	85%	1GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000168288:ENSG00000231969	90%	100GB	negative	FusionSeeker	false_fusion	37	1	False_Call
ENSG00000168288:ENSG00000231969	90%	100GB	positive	FusionSeeker	false_fusion	57	1	False_Call
ENSG00000168288:ENSG00000231969	90%	10GB	positive	FusionSeeker	false_fusion	4	1	False_Call
ENSG00000168288:ENSG00000231969	95%	100GB	negative	FusionSeeker	false_fusion	19	1	False_Call
ENSG00000168288:ENSG00000231969	95%	100GB	positive	FusionSeeker	false_fusion	12	1	False_Call
ENSG00000168556:ENSG00000063978	85%	100GB	positive	CTAT-LR-Fusion	intra_chromosome	32	2	True_Recall
ENSG00000168556:ENSG00000063978	85%	100GB	positive	JAFFAL	intra_chromosome	25	2	True_Recall
ENSG00000168556:ENSG00000063978	85%	10GB	positive	CTAT-LR-Fusion	intra_chromosome	5	2	True_Recall
ENSG00000168556:ENSG00000063978	85%	10GB	positive	JAFFAL	intra_chromosome	3	2	True_Recall
ENSG00000168556:ENSG00000063978	90%	100GB	positive	CTAT-LR-Fusion	intra_chromosome	37	2	True_Recall
ENSG00000168556:ENSG00000063978	90%	100GB	positive	JAFFAL	intra_chromosome	33	2	True_Recall
ENSG00000168556:ENSG00000063978	95%	100GB	positive	CTAT-LR-Fusion	intra_chromosome	27	2	True_Recall
ENSG00000168556:ENSG00000063978	95%	100GB	positive	JAFFAL	intra_chromosome	26	2	True_Recall
ENSG00000168556:ENSG00000063978	95%	10GB	positive	CTAT-LR-Fusion	intra_chromosome	3	2	True_Recall
ENSG00000168556:ENSG00000063978	95%	10GB	positive	JAFFAL	intra_chromosome	3	2	True_Recall
ENSG00000168591:ENSG00000114923	85%	100GB	positive	FusionSeeker	truncated_tri_fusion	24	2	Partial_Recall
ENSG00000168591:ENSG00000114923	85%	100GB	positive	JAFFAL	truncated_tri_fusion	16	2	Partial_Recall
ENSG00000168591:ENSG00000114923	90%	100GB	positive	FusionSeeker	truncated_tri_fusion	27	2	Partial_Recall
ENSG00000168591:ENSG00000114923	90%	100GB	positive	JAFFAL	truncated_tri_fusion	25	2	Partial_Recall
ENSG00000168591:ENSG00000114923	90%	10GB	positive	FusionSeeker	truncated_tri_fusion	3	3	Partial_Recall
ENSG00000168591:ENSG00000114923	90%	10GB	positive	GFSeeker	truncated_tri_fusion	3	3	Partial_Recall
ENSG00000168591:ENSG00000114923	90%	10GB	positive	JAFFAL	truncated_tri_fusion	2	3	Partial_Recall
ENSG00000168591:ENSG00000114923	95%	100GB	positive	CTAT-LR-Fusion	truncated_tri_fusion	13	3	Partial_Recall
ENSG00000168591:ENSG00000114923	95%	100GB	positive	FusionSeeker	truncated_tri_fusion	28	3	Partial_Recall
ENSG00000168591:ENSG00000114923	95%	100GB	positive	JAFFAL	truncated_tri_fusion	30	3	Partial_Recall
ENSG00000168591:ENSG00000114923	95%	10GB	positive	CTAT-LR-Fusion	truncated_tri_fusion	3	4	Partial_Recall
ENSG00000168591:ENSG00000114923	95%	10GB	positive	FusionSeeker	truncated_tri_fusion	5	4	Partial_Recall
ENSG00000168591:ENSG00000114923	95%	10GB	positive	GFSeeker	truncated_tri_fusion	4	4	Partial_Recall
ENSG00000168591:ENSG00000114923	95%	10GB	positive	JAFFAL	truncated_tri_fusion	5	4	Partial_Recall
ENSG00000168591:ENSG00000226055	85%	100GB	positive	Genion	reverse_order:truncated_tri_fusion	12	1	Partial_Recall
ENSG00000168591:ENSG00000226055	90%	100GB	positive	Genion	reverse_order:truncated_tri_fusion	19	1	Partial_Recall
ENSG00000168591:ENSG00000226055	95%	100GB	positive	Genion	reverse_order:truncated_tri_fusion	15	1	Partial_Recall
ENSG00000168591:ENSG00000255872	85%	100GB	positive	FusionSeeker	false_fusion	23	2	False_Call
ENSG00000168591:ENSG00000255872	85%	100GB	positive	JAFFAL	false_fusion	7	2	False_Call
ENSG00000168591:ENSG00000255872	90%	100GB	positive	FusionSeeker	false_fusion	34	2	False_Call
ENSG00000168591:ENSG00000255872	90%	100GB	positive	JAFFAL	false_fusion	15	2	False_Call
ENSG00000168591:ENSG00000255872	90%	10GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000168591:ENSG00000255872	95%	100GB	positive	FusionSeeker	false_fusion	30	2	False_Call
ENSG00000168591:ENSG00000255872	95%	100GB	positive	JAFFAL	false_fusion	14	2	False_Call
ENSG00000168591:ENSG00000255872	95%	10GB	positive	FusionSeeker	false_fusion	4	2	False_Call
ENSG00000168591:ENSG00000255872	95%	10GB	positive	JAFFAL	false_fusion	3	2	False_Call
ENSG00000168621:ENSG00000168958	85%	100GB	positive	LongGF	reverse_order:truncated_tri_fusion	19	1	Partial_Recall
ENSG00000168621:ENSG00000168958	85%	10GB	positive	GFSeeker	reverse_order:truncated_tri_fusion	2	2	Partial_Recall
ENSG00000168621:ENSG00000168958	85%	10GB	positive	LongGF	reverse_order:truncated_tri_fusion	3	2	Partial_Recall
ENSG00000168621:ENSG00000168958	90%	100GB	positive	LongGF	reverse_order:truncated_tri_fusion	19	1	Partial_Recall
ENSG00000168621:ENSG00000168958	90%	10GB	positive	GFSeeker	reverse_order:truncated_tri_fusion	2	1	Partial_Recall
ENSG00000168621:ENSG00000168958	95%	100GB	positive	Genion	reverse_order:truncated_tri_fusion	26	2	Partial_Recall
ENSG00000168621:ENSG00000168958	95%	100GB	positive	LongGF	reverse_order:truncated_tri_fusion	28	2	Partial_Recall
ENSG00000168675:ENSG00000102898	85%	100GB	positive	CTAT-LR-Fusion	truncated_tri_fusion	28	2	Partial_Recall
ENSG00000168675:ENSG00000102898	85%	100GB	positive	JAFFAL	truncated_tri_fusion	17	2	Partial_Recall
ENSG00000168675:ENSG00000102898	90%	100GB	positive	CTAT-LR-Fusion	truncated_tri_fusion	27	2	Partial_Recall
ENSG00000168675:ENSG00000102898	90%	100GB	positive	JAFFAL	truncated_tri_fusion	25	2	Partial_Recall
ENSG00000168675:ENSG00000102898	90%	10GB	positive	CTAT-LR-Fusion	truncated_tri_fusion	3	3	Partial_Recall
ENSG00000168675:ENSG00000102898	90%	10GB	positive	GFSeeker	truncated_tri_fusion	4	3	Partial_Recall
ENSG00000168675:ENSG00000102898	90%	10GB	positive	JAFFAL	truncated_tri_fusion	4	3	Partial_Recall
ENSG00000168675:ENSG00000102898	95%	100GB	positive	CTAT-LR-Fusion	truncated_tri_fusion	48	2	Partial_Recall
ENSG00000168675:ENSG00000102898	95%	100GB	positive	JAFFAL	truncated_tri_fusion	44	2	Partial_Recall
ENSG00000168675:ENSG00000102898	95%	10GB	positive	CTAT-LR-Fusion	truncated_tri_fusion	7	2	Partial_Recall
ENSG00000168675:ENSG00000102898	95%	10GB	positive	JAFFAL	truncated_tri_fusion	7	2	Partial_Recall
ENSG00000168675:ENSG00000154240	85%	100GB	positive	JAFFAL	false_fusion	2	1	False_Call
ENSG00000168675:ENSG00000154240	90%	100GB	positive	JAFFAL	false_fusion	2	1	False_Call
ENSG00000168675:ENSG00000258938	85%	100GB	positive	JAFFAL	false_fusion	4	1	False_Call
ENSG00000168675:ENSG00000258938	90%	100GB	positive	JAFFAL	false_fusion	2	1	False_Call
ENSG00000168675:ENSG00000258938	95%	100GB	positive	JAFFAL	false_fusion	3	1	False_Call
ENSG00000168675:ENSG00000266954	85%	100GB	negative	FusionSeeker	false_fusion:Sense-Antisense	3	1	False_Call
ENSG00000168676:ENSG00000198677	85%	100GB	positive	CTAT-LR-Fusion	truncated_tri_fusion	11	5	Partial_Recall
ENSG00000168676:ENSG00000198677	85%	100GB	positive	FusionSeeker	truncated_tri_fusion	108	5	Partial_Recall
ENSG00000168676:ENSG00000198677	85%	100GB	positive	Genion	truncated_tri_fusion	41	5	Partial_Recall
ENSG00000168676:ENSG00000198677	85%	100GB	positive	JAFFAL	truncated_tri_fusion	5	5	Partial_Recall
ENSG00000168676:ENSG00000198677	85%	100GB	positive	LongGF	truncated_tri_fusion	24	5	Partial_Recall
ENSG00000168676:ENSG00000198677	85%	10GB	positive	CTAT-LR-Fusion	truncated_tri_fusion	3	4	Partial_Recall
ENSG00000168676:ENSG00000198677	85%	10GB	positive	FusionSeeker	truncated_tri_fusion	8	4	Partial_Recall
ENSG00000168676:ENSG00000198677	85%	10GB	positive	JAFFAL	truncated_tri_fusion	2	4	Partial_Recall
ENSG00000168676:ENSG00000198677	85%	10GB	positive	LongGF	truncated_tri_fusion	3	4	Partial_Recall
ENSG00000168676:ENSG00000198677	85%	1GB	positive	CTAT-LR-Fusion	truncated_tri_fusion	2	2	Partial_Recall
ENSG00000168676:ENSG00000198677	85%	1GB	positive	FusionSeeker	truncated_tri_fusion	2	2	Partial_Recall
ENSG00000168676:ENSG00000198677	90%	100GB	positive	FusionSeeker	truncated_tri_fusion	72	4	Partial_Recall
ENSG00000168676:ENSG00000198677	90%	100GB	positive	Genion	truncated_tri_fusion	22	4	Partial_Recall
ENSG00000168676:ENSG00000198677	90%	100GB	positive	JAFFAL	truncated_tri_fusion	4	4	Partial_Recall
ENSG00000168676:ENSG00000198677	90%	100GB	positive	LongGF	truncated_tri_fusion	18	4	Partial_Recall
ENSG00000168676:ENSG00000198677	90%	10GB	positive	FusionSeeker	truncated_tri_fusion	11	3	Partial_Recall
ENSG00000168676:ENSG00000198677	90%	10GB	positive	JAFFAL	truncated_tri_fusion	2	3	Partial_Recall
ENSG00000168676:ENSG00000198677	90%	10GB	positive	LongGF	truncated_tri_fusion	5	3	Partial_Recall
ENSG00000168676:ENSG00000198677	95%	100GB	positive	FusionSeeker	truncated_tri_fusion	95	4	Partial_Recall
ENSG00000168676:ENSG00000198677	95%	100GB	positive	Genion	truncated_tri_fusion	34	4	Partial_Recall
ENSG00000168676:ENSG00000198677	95%	100GB	positive	JAFFAL	truncated_tri_fusion	3	4	Partial_Recall
ENSG00000168676:ENSG00000198677	95%	100GB	positive	LongGF	truncated_tri_fusion	27	4	Partial_Recall
ENSG00000168676:ENSG00000198677	95%	10GB	positive	CTAT-LR-Fusion	truncated_tri_fusion	2	4	Partial_Recall
ENSG00000168676:ENSG00000198677	95%	10GB	positive	FusionSeeker	truncated_tri_fusion	10	4	Partial_Recall
