read_supp	control	fusion.gene.id	fusionType	depth	Sequence_Identity	Algorithm
2	positive	ENSG00000091513:ENSG00000163631	false_fusion	100GB	95%	FusionSeeker
38	positive	ENSG00000138759:ENSG00000104490	truncated_tri_fusion	100GB	95%	FusionSeeker
41	positive	ENSG00000125898:ENSG00000234948	intra_chromosome	100GB	95%	FusionSeeker
2	positive	ENSG00000163631:ENSG00000211459	false_fusion:mitochondrial_genomic	100GB	95%	FusionSeeker
12	positive	ENSG00000257842:ENSG00000258081	false_fusion	100GB	95%	FusionSeeker
4	positive	ENSG00000257842:ENSG00000258081	false_fusion	100GB	95%	FusionSeeker
14	positive	ENSG00000292343:ENSG00000292338	false_fusion	100GB	95%	FusionSeeker
117	positive	ENSG00000238169:ENSG00000287340	false_fusion	100GB	95%	FusionSeeker
21	positive	ENSG00000197566:ENSG00000141527	false_fusion	100GB	95%	FusionSeeker
28	positive	ENSG00000197566:ENSG00000181523	reverse_order: intra_chromosome	100GB	95%	FusionSeeker
20	positive	ENSG00000141527:ENSG00000181523	false_fusion	100GB	95%	FusionSeeker
24	positive	ENSG00000264860:ENSG00000150753	reverse_order: hybrid	100GB	95%	FusionSeeker
85	positive	ENSG00000125462:ENSG00000243789	reverse_order:truncated_tri_fusion	100GB	95%	FusionSeeker
14	positive	ENSG00000280132:ENSG00000140682	read_through	100GB	95%	FusionSeeker
59	positive	ENSG00000108312:ENSG00000260793	read_through	100GB	95%	FusionSeeker
82	positive	ENSG00000135241:ENSG00000225612	intra_chromosome	100GB	95%	FusionSeeker
33	positive	ENSG00000151694:ENSG00000185798	truncated_tri_fusion	100GB	95%	FusionSeeker
48	positive	ENSG00000091164:ENSG00000091157	false_fusion	100GB	95%	FusionSeeker
2	positive	ENSG00000156508:ENSG00000198804	false_fusion:mitochondrial_genomic	100GB	95%	FusionSeeker
10	positive	ENSG00000197976:ENSG00000292338	false_fusion	100GB	95%	FusionSeeker
78	positive	ENSG00000260971:ENSG00000284686	false_fusion	100GB	95%	FusionSeeker
30	positive	ENSG00000260971:ENSG00000284686	false_fusion	100GB	95%	FusionSeeker
29	positive	ENSG00000260971:ENSG00000284686	false_fusion	100GB	95%	FusionSeeker
2	positive	ENSG00000197249:ENSG00000156508	false_fusion	100GB	95%	FusionSeeker
12	positive	ENSG00000153684:ENSG00000010671	false_fusion	100GB	95%	FusionSeeker
18	positive	ENSG00000153684:ENSG00000010671	false_fusion	100GB	95%	FusionSeeker
30	positive	ENSG00000166851:ENSG00000169814	false_fusion	100GB	95%	FusionSeeker
67	positive	ENSG00000282917:ENSG00000170448	false_fusion:Sense-Antisense	100GB	95%	FusionSeeker
50	positive	ENSG00000282917:ENSG00000170448	false_fusion:Sense-Antisense	100GB	95%	FusionSeeker
33	positive	ENSG00000282917:ENSG00000170448	false_fusion:Sense-Antisense	100GB	95%	FusionSeeker
32	positive	ENSG00000282917:ENSG00000170448	false_fusion:Sense-Antisense	100GB	95%	FusionSeeker
38	positive	ENSG00000282917:ENSG00000170448	false_fusion:Sense-Antisense	100GB	95%	FusionSeeker
27	positive	ENSG00000282917:ENSG00000170448	false_fusion:Sense-Antisense	100GB	95%	FusionSeeker
15	positive	ENSG00000282917:ENSG00000170448	false_fusion:Sense-Antisense	100GB	95%	FusionSeeker
13	positive	ENSG00000282917:ENSG00000170448	false_fusion:Sense-Antisense	100GB	95%	FusionSeeker
11	positive	ENSG00000282917:ENSG00000170448	false_fusion:Sense-Antisense	100GB	95%	FusionSeeker
9	positive	ENSG00000282917:ENSG00000170448	false_fusion:Sense-Antisense	100GB	95%	FusionSeeker
7	positive	ENSG00000282917:ENSG00000170448	false_fusion:Sense-Antisense	100GB	95%	FusionSeeker
83	positive	ENSG00000171988:ENSG00000066427	false_fusion	100GB	95%	FusionSeeker
26	positive	ENSG00000143740:ENSG00000167257	false_fusion	100GB	95%	FusionSeeker
110	positive	ENSG00000146223:ENSG00000119899	reverse_order: intra_chromosome	100GB	95%	FusionSeeker
41	positive	ENSG00000013297:ENSG00000285218	false_fusion	100GB	95%	FusionSeeker
99	positive	ENSG00000162302:ENSG00000137707	truncated_tri_fusion	100GB	95%	FusionSeeker
11	positive	ENSG00000125124:ENSG00000288725	false_fusion	100GB	95%	FusionSeeker
3	positive	ENSG00000125124:ENSG00000288725	false_fusion	100GB	95%	FusionSeeker
7	positive	ENSG00000142675:ENSG00000169213	false_fusion	100GB	95%	FusionSeeker
33	positive	ENSG00000048740:ENSG00000235939	false_fusion	100GB	95%	FusionSeeker
55	positive	ENSG00000215124:ENSG00000225102	read_through	100GB	95%	FusionSeeker
83	positive	ENSG00000108604:ENSG00000240280	read_through	100GB	95%	FusionSeeker
30	positive	ENSG00000258483:ENSG00000259199	false_fusion:Sense-Antisense	100GB	95%	FusionSeeker
137	positive	ENSG00000106066:ENSG00000106069	false_fusion	100GB	95%	FusionSeeker
4	positive	ENSG00000106066:ENSG00000106069	false_fusion	100GB	95%	FusionSeeker
23	positive	ENSG00000005007:ENSG00000250025	false_fusion	100GB	95%	FusionSeeker
28	positive	ENSG00000196935:ENSG00000283625	hybrid	100GB	95%	FusionSeeker
53	positive	ENSG00000285082:ENSG00000284977	false_fusion	100GB	95%	FusionSeeker
26	positive	ENSG00000285082:ENSG00000284977	false_fusion	100GB	95%	FusionSeeker
116	positive	ENSG00000138185:ENSG00000226688	false_fusion	100GB	95%	FusionSeeker
132	positive	ENSG00000161513:ENSG00000172782	read_through	100GB	95%	FusionSeeker
40	positive	ENSG00000124523:ENSG00000124486	truncated_tri_fusion	100GB	95%	FusionSeeker
66	positive	ENSG00000249797:ENSG00000250891	false_fusion	100GB	95%	FusionSeeker
54	positive	ENSG00000249797:ENSG00000250891	false_fusion	100GB	95%	FusionSeeker
33	positive	ENSG00000249797:ENSG00000250891	false_fusion	100GB	95%	FusionSeeker
24	positive	ENSG00000249797:ENSG00000250891	false_fusion	100GB	95%	FusionSeeker
82	positive	ENSG00000223634:ENSG00000235497	read_through	100GB	95%	FusionSeeker
48	positive	ENSG00000167588:ENSG00000110887	intra_chromosome	100GB	95%	FusionSeeker
77	positive	ENSG00000197872:ENSG00000150722	intra_chromosome	100GB	95%	FusionSeeker
30	positive	ENSG00000287744:ENSG00000130226	false_fusion:Sense-Antisense	100GB	95%	FusionSeeker
61	positive	ENSG00000179523:ENSG00000235519	truncated_tri_fusion	100GB	95%	FusionSeeker
2	positive	ENSG00000163399:ENSG00000156508	false_fusion	100GB	95%	FusionSeeker
37	positive	ENSG00000099810:ENSG00000264545	false_fusion	100GB	95%	FusionSeeker
37	positive	ENSG00000143228:ENSG00000196586	reverse_order:truncated_tri_fusion	100GB	95%	FusionSeeker
22	positive	ENSG00000068097:ENSG00000196586	truncated_tri_fusion	100GB	95%	FusionSeeker
15	positive	ENSG00000143228:ENSG00000068097	reverse_order:truncated_tri_fusion	100GB	95%	FusionSeeker
42	positive	ENSG00000264569:ENSG00000169733	read_through	100GB	95%	FusionSeeker
4	positive	ENSG00000156508:ENSG00000211459	false_fusion:mitochondrial_genomic	100GB	95%	FusionSeeker
2	positive	ENSG00000156508:ENSG00000211459	false_fusion:mitochondrial_genomic	100GB	95%	FusionSeeker
25	positive	ENSG00000132003:ENSG00000078699	truncated_tri_fusion	100GB	95%	FusionSeeker
57	positive	ENSG00000059915:ENSG00000107874	false_fusion	100GB	95%	FusionSeeker
47	positive	ENSG00000167522:ENSG00000278847	false_fusion	100GB	95%	FusionSeeker
21	positive	ENSG00000196433:ENSG00000086758	intra_chromosome	100GB	95%	FusionSeeker
76	positive	ENSG00000260830:ENSG00000100461	intra_chromosome	100GB	95%	FusionSeeker
35	positive	ENSG00000250167:ENSG00000145832	false_fusion	100GB	95%	FusionSeeker
2	positive	ENSG00000250167:ENSG00000145832	false_fusion	100GB	95%	FusionSeeker
2	positive	ENSG00000118137:ENSG00000273259	false_fusion	100GB	95%	FusionSeeker
39	positive	ENSG00000143633:ENSG00000214097	reverse_order:truncated_tri_fusion	100GB	95%	FusionSeeker
5	positive	ENSG00000156508:ENSG00000210082	false_fusion:mitochondrial_genomic	100GB	95%	FusionSeeker
14	positive	ENSG00000172264:ENSG00000235914	false_fusion	100GB	95%	FusionSeeker
12	positive	ENSG00000060339:ENSG00000228451	hybrid	100GB	95%	FusionSeeker
36	positive	ENSG00000128918:ENSG00000166035	false_fusion	100GB	95%	FusionSeeker
32	positive	ENSG00000128918:ENSG00000166035	false_fusion	100GB	95%	FusionSeeker
64	positive	ENSG00000174695:ENSG00000221886	reverse_order: intra_chromosome	100GB	95%	FusionSeeker
35	positive	ENSG00000174695:ENSG00000221886	reverse_order: intra_chromosome	100GB	95%	FusionSeeker
41	positive	ENSG00000291137:ENSG00000087495	false_fusion	100GB	95%	FusionSeeker
18	positive	ENSG00000291137:ENSG00000177628	false_fusion	100GB	95%	FusionSeeker
200	positive	ENSG00000187391:ENSG00000234456	false_fusion	100GB	95%	FusionSeeker
3	positive	ENSG00000197249:ENSG00000211459	false_fusion:mitochondrial_genomic	100GB	95%	FusionSeeker
2	positive	ENSG00000197249:ENSG00000211459	false_fusion:mitochondrial_genomic	100GB	95%	FusionSeeker
57	positive	ENSG00000223745:ENSG00000228696	false_fusion	100GB	95%	FusionSeeker
2	positive	ENSG00000223745:ENSG00000228696	false_fusion	100GB	95%	FusionSeeker
90	positive	ENSG00000286577:ENSG00000185261	false_fusion:Sense-Antisense	100GB	95%	FusionSeeker
21	positive	ENSG00000250917:ENSG00000101444	false_fusion	100GB	95%	FusionSeeker
49	positive	ENSG00000173077:ENSG00000228714	false_fusion:Sense-Antisense	100GB	95%	FusionSeeker
43	positive	ENSG00000203727:ENSG00000227681	false_fusion	100GB	95%	FusionSeeker
78	positive	ENSG00000157426:ENSG00000242736	reverse_order:truncated_tri_fusion	100GB	95%	FusionSeeker
71	positive	ENSG00000206129:ENSG00000115355	false_fusion	100GB	95%	FusionSeeker
120	positive	ENSG00000151812:ENSG00000239650	truncated_tri_fusion	100GB	95%	FusionSeeker
4	positive	ENSG00000151812:ENSG00000239650	truncated_tri_fusion	100GB	95%	FusionSeeker
31	positive	ENSG00000100744:ENSG00000239650	reverse_order:truncated_tri_fusion	100GB	95%	FusionSeeker
2	positive	ENSG00000100744:ENSG00000239650	reverse_order:truncated_tri_fusion	100GB	95%	FusionSeeker
35	positive	ENSG00000253816:ENSG00000239650	false_fusion	100GB	95%	FusionSeeker
113	positive	ENSG00000151812:ENSG00000100744	truncated_tri_fusion	100GB	95%	FusionSeeker
117	positive	ENSG00000151812:ENSG00000253816	false_fusion	100GB	95%	FusionSeeker
43	positive	ENSG00000278916:ENSG00000161082	false_fusion	100GB	95%	FusionSeeker
100	positive	ENSG00000161082:ENSG00000104907	false_fusion	100GB	95%	FusionSeeker
79	positive	ENSG00000109971:ENSG00000095209	hybrid	100GB	95%	FusionSeeker
10	positive	ENSG00000109971:ENSG00000095209	hybrid	100GB	95%	FusionSeeker
58	positive	ENSG00000255330:ENSG00000184530	false_fusion	100GB	95%	FusionSeeker
73	positive	ENSG00000235665:ENSG00000236790	false_fusion	100GB	95%	FusionSeeker
35	positive	ENSG00000269692:ENSG00000273994	read_through	100GB	95%	FusionSeeker
92	positive	ENSG00000108094:ENSG00000085788	hybrid	100GB	95%	FusionSeeker
182	positive	ENSG00000109113:ENSG00000109736	reverse_order:truncated_tri_fusion	100GB	95%	FusionSeeker
26	positive	ENSG00000181786:ENSG00000291100	reverse_order:truncated_tri_fusion	100GB	95%	FusionSeeker
39	positive	ENSG00000181786:ENSG00000132170	reverse_order:truncated_tri_fusion	100GB	95%	FusionSeeker
28	positive	ENSG00000291100:ENSG00000132170	truncated_tri_fusion	100GB	95%	FusionSeeker
32	positive	ENSG00000139278:ENSG00000108641	false_fusion	100GB	95%	FusionSeeker
29	positive	ENSG00000009830:ENSG00000087258	hybrid	100GB	95%	FusionSeeker
39	positive	ENSG00000285844:ENSG00000185760	false_fusion	100GB	95%	FusionSeeker
41	positive	ENSG00000113494:ENSG00000198917	hybrid	100GB	95%	FusionSeeker
54	positive	ENSG00000166268:ENSG00000257815	false_fusion	100GB	95%	FusionSeeker
2	positive	ENSG00000197249:ENSG00000163631	false_fusion	100GB	95%	FusionSeeker
12	positive	ENSG00000124333:ENSG00000236951	false_fusion	100GB	95%	FusionSeeker
2	positive	ENSG00000124333:ENSG00000236951	false_fusion	100GB	95%	FusionSeeker
25	positive	ENSG00000268416:ENSG00000163694	false_fusion	100GB	95%	FusionSeeker
31	positive	ENSG00000135517:ENSG00000136014	reverse_order:truncated_tri_fusion	100GB	95%	FusionSeeker
30	positive	ENSG00000135517:ENSG00000136014	reverse_order:truncated_tri_fusion	100GB	95%	FusionSeeker
19	positive	ENSG00000135517:ENSG00000136014	reverse_order:truncated_tri_fusion	100GB	95%	FusionSeeker
17	positive	ENSG00000082805:ENSG00000166747	truncated_tri_fusion	100GB	95%	FusionSeeker
22	positive	ENSG00000011009:ENSG00000278249	false_fusion	100GB	95%	FusionSeeker
2	positive	ENSG00000167658:ENSG00000210082	false_fusion:mitochondrial_genomic	100GB	95%	FusionSeeker
42	positive	ENSG00000286749:ENSG00000249484	false_fusion:Sense-Antisense	100GB	95%	FusionSeeker
29	positive	ENSG00000091651:ENSG00000169814	false_fusion	100GB	95%	FusionSeeker
14	positive	ENSG00000105372:ENSG00000283515	false_fusion	100GB	95%	FusionSeeker
35	positive	ENSG00000105372:ENSG00000214078	truncated_tri_fusion	100GB	95%	FusionSeeker
39	positive	ENSG00000139287:ENSG00000072657	false_fusion	100GB	95%	FusionSeeker
25	positive	ENSG00000285053:ENSG00000198551	truncated_tri_fusion	100GB	95%	FusionSeeker
45	positive	ENSG00000198551:ENSG00000170144	truncated_tri_fusion	100GB	95%	FusionSeeker
10	positive	ENSG00000285053:ENSG00000170144	false_fusion	100GB	95%	FusionSeeker
53	positive	ENSG00000066322:ENSG00000175334	reverse_order:truncated_tri_fusion	100GB	95%	FusionSeeker
18	positive	ENSG00000175334:ENSG00000189326	truncated_tri_fusion	100GB	95%	FusionSeeker
41	positive	ENSG00000066322:ENSG00000189326	truncated_tri_fusion	100GB	95%	FusionSeeker
39	positive	ENSG00000250855:ENSG00000249815	false_fusion:Sense-Antisense	100GB	95%	FusionSeeker
31	positive	ENSG00000165806:ENSG00000260995	reverse_order:truncated_tri_fusion	100GB	95%	FusionSeeker
25	positive	ENSG00000165806:ENSG00000114779	false_fusion	100GB	95%	FusionSeeker
156	positive	ENSG00000172339:ENSG00000071894	truncated_tri_fusion	100GB	95%	FusionSeeker
41	positive	ENSG00000133121:ENSG00000272274	false_fusion	100GB	95%	FusionSeeker
46	positive	ENSG00000172270:ENSG00000095066	reverse_order: intra_chromosome	100GB	95%	FusionSeeker
2	positive	ENSG00000167526:ENSG00000210082	false_fusion:mitochondrial_genomic	100GB	95%	FusionSeeker
2	positive	ENSG00000167526:ENSG00000210082	false_fusion:mitochondrial_genomic	100GB	95%	FusionSeeker
8	positive	ENSG00000274532:ENSG00000163913	false_fusion	100GB	95%	FusionSeeker
33	positive	ENSG00000171735:ENSG00000144815	reverse_order:truncated_tri_fusion	100GB	95%	FusionSeeker
61	positive	ENSG00000120437:ENSG00000120438	false_fusion	100GB	95%	FusionSeeker
166	positive	ENSG00000122218:ENSG00000120437	false_fusion	100GB	95%	FusionSeeker
287	positive	ENSG00000122218:ENSG00000120438	hybrid	100GB	95%	FusionSeeker
6	positive	ENSG00000167393:ENSG00000237040	chromosomal_misalignment:intra_chromosome	100GB	95%	FusionSeeker
31	positive	ENSG00000284906:ENSG00000113758	reverse_order:truncated_tri_fusion	100GB	95%	FusionSeeker
55	positive	ENSG00000213983:ENSG00000126777	intra_chromosome	100GB	95%	FusionSeeker
2	positive	ENSG00000089157:ENSG00000204628	false_fusion	100GB	95%	FusionSeeker
34	positive	ENSG00000285783:ENSG00000164162	false_fusion	100GB	95%	FusionSeeker
2	positive	ENSG00000285783:ENSG00000164162	false_fusion	100GB	95%	FusionSeeker
36	positive	ENSG00000153093:ENSG00000172965	false_fusion	100GB	95%	FusionSeeker
20	positive	ENSG00000171451:ENSG00000265533	false_fusion	100GB	95%	FusionSeeker
41	positive	ENSG00000177058:ENSG00000118412	truncated_tri_fusion	100GB	95%	FusionSeeker
55	positive	ENSG00000276570:ENSG00000105063	false_fusion	100GB	95%	FusionSeeker
2	positive	ENSG00000087086:ENSG00000163631	false_fusion	100GB	95%	FusionSeeker
2	positive	ENSG00000087086:ENSG00000163631	false_fusion	100GB	95%	FusionSeeker
35	positive	ENSG00000138101:ENSG00000144589	intra_chromosome	100GB	95%	FusionSeeker
2	positive	ENSG00000165637:ENSG00000111640	false_fusion	100GB	95%	FusionSeeker
52	positive	ENSG00000278177:ENSG00000183098	false_fusion:Sense-Antisense	100GB	95%	FusionSeeker
2	positive	ENSG00000197099:ENSG00000156508	false_fusion	100GB	95%	FusionSeeker
120	positive	ENSG00000139197:ENSG00000111300	reverse_order: intra_chromosome	100GB	95%	FusionSeeker
111	positive	ENSG00000285550:ENSG00000267337	false_fusion:Sense-Antisense	100GB	95%	FusionSeeker
36	positive	ENSG00000285550:ENSG00000267337	false_fusion:Sense-Antisense	100GB	95%	FusionSeeker
132	positive	ENSG00000138347:ENSG00000244607	reverse_order: hybrid	100GB	95%	FusionSeeker
34	positive	ENSG00000288769:ENSG00000111907	hybrid	100GB	95%	FusionSeeker
42	positive	ENSG00000182621:ENSG00000124155	intra_chromosome	100GB	95%	FusionSeeker
40	positive	ENSG00000149564:ENSG00000182993	false_fusion	100GB	95%	FusionSeeker
3	positive	ENSG00000149564:ENSG00000182993	false_fusion	100GB	95%	FusionSeeker
22	positive	ENSG00000102290:ENSG00000099715	false_fusion	100GB	95%	FusionSeeker
6	positive	ENSG00000102290:ENSG00000099715	false_fusion	100GB	95%	FusionSeeker
2	positive	ENSG00000102290:ENSG00000099715	false_fusion	100GB	95%	FusionSeeker
31	positive	ENSG00000183476:ENSG00000124782	false_fusion	100GB	95%	FusionSeeker
33	positive	ENSG00000149657:ENSG00000101182	read_through	100GB	95%	FusionSeeker
8	positive	ENSG00000169084:ENSG00000292343	false_fusion	100GB	95%	FusionSeeker
108	positive	ENSG00000033122:ENSG00000164924	false_fusion	100GB	95%	FusionSeeker
34	positive	ENSG00000066557:ENSG00000164924	reverse_order:truncated_tri_fusion	100GB	95%	FusionSeeker
65	positive	ENSG00000033122:ENSG00000066557	false_fusion	100GB	95%	FusionSeeker
4	positive	ENSG00000161091:ENSG00000171863	false_fusion	100GB	95%	FusionSeeker
4	positive	ENSG00000163631:ENSG00000156508	false_fusion	100GB	95%	FusionSeeker
2	positive	ENSG00000163631:ENSG00000156508	false_fusion	100GB	95%	FusionSeeker
36	positive	ENSG00000138771:ENSG00000287544	false_fusion	100GB	95%	FusionSeeker
35	positive	ENSG00000235597:ENSG00000138771	truncated_tri_fusion	100GB	95%	FusionSeeker
31	positive	ENSG00000235597:ENSG00000287544	false_fusion	100GB	95%	FusionSeeker
50	positive	ENSG00000187398:ENSG00000283563	false_fusion	100GB	95%	FusionSeeker
33	positive	ENSG00000187398:ENSG00000283563	false_fusion	100GB	95%	FusionSeeker
22	positive	ENSG00000223631:ENSG00000284659	read_through	100GB	95%	FusionSeeker
37	positive	ENSG00000007372:ENSG00000285283	false_fusion:Sense-Antisense	100GB	95%	FusionSeeker
23	positive	ENSG00000007372:ENSG00000285283	false_fusion:Sense-Antisense	100GB	95%	FusionSeeker
39	positive	ENSG00000111596:ENSG00000111727	reverse_order: intra_chromosome	100GB	95%	FusionSeeker
4	positive	ENSG00000198431:ENSG00000280191	false_fusion	100GB	95%	FusionSeeker
50	positive	ENSG00000204929:ENSG00000144868	false_fusion	100GB	95%	FusionSeeker
36	positive	ENSG00000136504:ENSG00000277586	truncated_tri_fusion	100GB	95%	FusionSeeker
15	positive	ENSG00000131374:ENSG00000182568	false_fusion	100GB	95%	FusionSeeker
2	positive	ENSG00000258344:ENSG00000163631	false_fusion	100GB	95%	FusionSeeker
47	positive	ENSG00000266602:ENSG00000263745	false_fusion:Sense-Antisense	100GB	95%	FusionSeeker
29	positive	ENSG00000270820:ENSG00000106692	false_fusion	100GB	95%	FusionSeeker
2	positive	ENSG00000270820:ENSG00000106692	false_fusion	100GB	95%	FusionSeeker
38	positive	ENSG00000166348:ENSG00000165868	intra_chromosome	100GB	95%	FusionSeeker
50	positive	ENSG00000285077:ENSG00000113758	false_fusion	100GB	95%	FusionSeeker
40	positive	ENSG00000132122:ENSG00000179082	hybrid	100GB	95%	FusionSeeker
32	positive	ENSG00000104957:ENSG00000104518	hybrid	100GB	95%	FusionSeeker
134	positive	ENSG00000074219:ENSG00000236172	hybrid	100GB	95%	FusionSeeker
2	positive	ENSG00000161016:ENSG00000210082	false_fusion:mitochondrial_genomic	100GB	95%	FusionSeeker
78	positive	ENSG00000105011:ENSG00000125755	intra_chromosome	100GB	95%	FusionSeeker
67	positive	ENSG00000255248:ENSG00000283154	false_fusion	100GB	95%	FusionSeeker
3	positive	ENSG00000087086:ENSG00000211459	false_fusion:mitochondrial_genomic	100GB	95%	FusionSeeker
2	positive	ENSG00000091513:ENSG00000204435	false_fusion	100GB	95%	FusionSeeker
50	positive	ENSG00000204929:ENSG00000198363	false_fusion	100GB	95%	FusionSeeker
77	positive	ENSG00000229606:ENSG00000289577	read_through	100GB	95%	FusionSeeker
37	positive	ENSG00000003393:ENSG00000170448	reverse_order:truncated_tri_fusion	100GB	95%	FusionSeeker
30	positive	ENSG00000003393:ENSG00000170448	reverse_order:truncated_tri_fusion	100GB	95%	FusionSeeker
